id,label,size,metacluster,metaCLU,x,y,docs_speed_sym,top_terms
102,Ethics Review * Research Ethic * Research Ethics Committee,119,11,#28D63F,19.673321,-1820.740845,0.093907035,ethics review|research ethic|research ethics committee|institutional review board|plataforma Brasil|informed consent|human research protection program|irb professional|consent process|irb review|criminal negligence|ethics review board|ontario teacher|procedural ethic
103,Psychology OF Working Theory * Decent Work * Sdg 16,139,2,#D66B28,2467.472168,2536.475098,0.1454581693158602,psychology of working theory|decent work|sdg 16|psychology of working|sdg 10|work volition|sustainable development goal|sdg 17|strong institution|sdg( 4|sdg 3|sdg 9|integrity guideline|sdg 1.1
104,Human Centered Computing * Interaction Paradigm,58,3,#D68D28,-4321.692871,-54.926582,0.2672811059907834,human centered computing|interaction paradigm|applied computing|hci education|improving classroom teaching|computing methodology|teaching learning strategy|distance education and online learning|Human -computer interface|hci design and evaluation method|graphics systems and interface|mixed augmented reality|data science applications in education
105,Fluency Indicator * Flexibility Indicator,115,22,#5528D6,1878.266479,-2247.529785,-0.077175209,fluency indicator|flexibility indicator|originality indicator|fluency aspect|flexibility aspect|elaboration indicator|creative thinking model|originality|mathematical creativity|musical flexibility|musical originality|creative thinking skill|originality aspect|elaboration aspect
107,Expressive Logic * Cultivation Ethic * Summer Learning,120,30,#D6284A,-498.741058,4135.813965,-0.104058273,expressive logic|cultivation ethic|summer learning|out of school time|literacy camp|summer program|summer camp|summer literacy|camp|school discussion|rhetorical logic|conventional logic|childcare closure|after school program
108,Trait Empathy * Timing Variation * Mixed Methods Experiment,31,14,#28D6A3,5221.775879,6698.280762,-0.071111111,trait empathy|timing variation|mixed methods experiment|sustainable design|design heuristic|reflection assignment|problem requirement|telecom engineering|empathic design|innovation competence|project based course|sustainable mindset
109,School Disciplinary Data * Design Based Intervention,85,5,#D6D028,1331.736816,6286.263184,0.000480077,school disciplinary data|design based intervention|gender framework|qualitative transformation|nondominant community|punitive system|axis of identity|learning lab|lab curriculum|ethnographic field notes|emancipatory knowledge|disciplinary exclusion|racial disproportionality
110,21st Century Culture * Video Illustration,10,22,#5528D6,-6910.576172,1758.631348,-0.094180937,21st century culture|video illustration|anthropological method|visual anthropology|video research|qualitative researcher|digital research|quantitative researcher|intrusiveness|embodied reflexivity
111,Pan Africanism * Tanzania * Ujamaa,82,30,#D6284A,892.49646,3245.454102,0.05456726,pan africanism|Tanzania|ujamaa|julius nyerere|uganda|bracken's basic concept scale|pre primary child|african socialism|university of dar es salaam|Kyambogo University|african diaspora|Kenya|kwame nkrumah
112,Guam * South Dakota * Northern Mariana Island,294,8,#77D628,9262.729492,3830.747803,0.043266769,guam|south dakota|northern mariana island|colorado|utah|wyoming|montana|federated states of micronesia|arkansa|Nevada|north dakota|kansas|mississippi|kentucky|early college success
113,Life Skill Program * Media Skill * Innovation Skill,38,6,#BAD628,-5363.131348,1345.510742,0.094922737,life skill program|media skill|innovation skill|career skill|autonomous skill|flexibility skill|life skills education|transportation skill|generative skill|transportation experience|originality skill|information skill
114,Critical Thinking Disposition * Truth Seeking * Analyticity,89,0,#D62828,606.713135,-6093.745605,-0.095036959,critical thinking disposition|truth seeking|analyticity|self reasoning|confidence reasoning|systematicity|inquisitiveness|California critical thinking dispositions inventory|historical typological|simulation theory|historicism|cctdi|metacognitive confidence
115,Radon Concentration * Indoor Radon * Radon,86,30,#D6284A,-7986.604492,7293.986328,-0.040926002,radon concentration|indoor radon|radon|radium equivalent|internal hazard|thorium 232|potassium 40|uranium 238|annual effective dose|external hazard|radiological hazard|effective dose|absorbed dose
116,Vitamin A * Energy Intake * Nutrient Intake,316,16,#28C5D6,-10204.23145,4642.306641,0.014328557,vitamin a|energy intake|nutrient intake|protein intake|vitamin c|micronutrient|calcium|vitamin b12|iron intake|carbohydrate intake|calcium intake|vitamin e|zinc|vitamin b2|diet record|iron
117,Physical Activity * Sedentary Behavior,226,0,#D62828,-8342.672852,-707.380981,-0.07738815,physical activity.|sedentary behavior|moderate to vigorous physical activity|accelerometer|accelerometry|mvpa|sedentary time|movement behavior|moderate to vigorous pa|light physical activity|moderate activity|moderate physical activity|vigorous physical activity|international physical activity questionnaire|barrier to being active quiz
118,Stunting * Height For Age * Malnutrition,147,16,#28C5D6,-9805.711914,2476.809814,-0.096402878,stunting|height for age|malnutrition|undernutrition|wasting|weight for age|growth disorder|underweight|nutritional status|dietary diversity|Thinness|stunted|bmi for age|under nutrition
119,Baseline Audit * Follow UP Audit * Audit Criteria,40,25,#BA28D6,-6002.842773,1387.359253,-0.054862843,baseline audit|follow up audit|audit criteria|jbi model|clinical audit|evidence implementation|work burdens|access to record|recreational screen time|evidence transfer|clinical evidence|lifestyle risk
120,Orthographic Learning * Word Learning * Novel Word,143,1,#D64A28,-296.284363,-8999.979492,-0.222222222,orthographic learning|word learning|novel word|cross situational learning|pseudocharacter|self teaching hypothesis|phonetic radical|fast mapping|repetition condition|spelling task|orthographic facilitation|orthographic representation|word referent mapping|orthographic choice
121,Tertiary Attainment * 25 34 Year Old * Inside Out Pedagogy,104,1,#D64A28,6456.437012,-3013.500977,-0.105401845,tertiary attainment|25 34 year old|inside out pedagogy|pie program|world bank|real world impact|innovation partnership|member nation|oecd|academic rigour|action oriented pedagogy|percentage point|academic industry|academic facilitator
122,Vitamin D Deficiency * Vitamin D * Vitamin D Insufficiency,61,16,#28C5D6,-11575.7959,4664.010254,-0.040556199,vitamin d deficiency|vitamin d|vitamin d insufficiency|parathyroid hormone|primary hyperparathyroidism|vitamin d supplementation|cholecalciferol|25 hydroxyvitamin d|serum vitamin d|parathyroidectomy|hyperparathyroidism|vitamin d2|ergocalciferol
123,Sepsis * Sofa Score * Apache II,62,6,#BAD628,-11086.51172,3846.804199,0.055921053,sepsis|sofa score|apache ii|septic shock|sepsis knowledge|sepsis education|sirs|qsofa score|sequential organ failure|shock|sepsis management|acute physiology|septic
124,Sibling Relationship * Deportation Proceeding * Sibling,93,8,#77D628,7899.055176,691.574036,-0.08411215,sibling relationship|deportation proceeding|sibling|immigration arrest|sibling conflict|additional job|immigration enforcement|sibling warmth|birth order|financial coping|el eligibility|younger sibling|287(g) program
125,Digit Ratio * Third Position * Home Position,37,17,#28A3D6,30.628426,-2951.188232,0.1160931525895029,digit ratio|third position|home position|violin educator|violin pedagogy|left hand|string pedagogy|ring finger|2D:4D ratio|right hand|method book|index finger
126,Decolonizing Citizenship * Photovoice Workshop,89,2,#D66B28,6322.370605,8044.62207,0.1477516059957173,decolonizing citizenship|photovoice workshop|teleological rationality|epistemic rationality|citizenship in transition|participating activity|habermas' construct of rationality|habermas|communicative rationality|informal pedagogy|atlantic canada|everyday pedagogy|modeling requirement
127,Building Information Modeling * Bim * Bim Education,167,29,#D6286B,7644.214844,2920.171387,0.1136363636363636,building information modeling|bim|bim education|envision rating|construction management program|equitable infrastructure|construction industry|construction education|infrastructure equity|infrastructure inequity|sustainable infrastructure|resilient built environment|revit|aec education
128,Point Cloud * Photogrammetry * Unmanned Aerial Vehicle,175,5,#D6D028,-3847.30835,5398.601562,0.016856718,point cloud|photogrammetry|unmanned aerial vehicle|drone|uav|primitive transformation|depth estimation|drone technology|rendering efficiency|lighting model|lidar|structure from motion|dynamic scene|kitti dataset
129,Online Education Readiness * Changeover Phase,90,22,#5528D6,-2333.972412,-2360.83667,0.042735043,online education readiness|changeover phase|online education experience|year grade|internet self efficacy|online learning readiness scale|e readiness|daily internet usage|e presence|computer self efficacy|self -directed learning|online learning readiness|self directed learning readiness scale
130,Mental Rotation * Spatial Ability * Spatial Skill,154,12,#28D660,-2481.01001,-549.142761,-0.070072993,mental rotation|spatial ability|spatial skill|spatial visualization|part modeling|purdue spatial visualization test|spatial training|spatial reasoning|constraint based modeling|spatial visualization ability|mental cutting test|spatial thinking|engineering graphic|spatial intervention
131,Resistant Management * Indifferent Management,84,5,#D6D028,1016.587341,3356.641846,0.010380014,resistant management|indifferent management|authoritarian management|unplanned time|technology society|science investigation|management style|collaborative management|entertainment technology|science thinking|learning corner|positivist method|horizontal development
132,Sign Language Course * Deafness * American Sign Language,297,28,#D6288D,-5980.707031,-2973.675781,0.081850534,sign language course|deafness|american sign language|hard of hearing|deaf education|deaf child|deaf student|signed language|deaf community|person with hearing disability|libras|asl skill|sign bilingualism|deaf|brazilian sign language
133,Challenge Skill Balance * Autotelic Experience,69,17,#28A3D6,4738.791016,-1679.947876,-0.050998948,challenge skill balance|autotelic experience|unambiguous feedback|flow experience|loss of self consciousness|favorable feedback|unfavorable feedback|identification motivation|motivational regulatory style|clear goal|perceived collaboration|perceived competition|sense of control
134,Psychomotor Profile * Psychomotor Battery * 3d Solid,95,3,#D68D28,1934.140503,-1881.569336,-0.001729505,psychomotor profile|psychomotor battery|3d solid|physical development|psychomotricity|social development strategy|emotional development|laterality|psychomotor development|global praxia|cognitive development|edge|vertex
135,Homing Behavior * Spatial Navigation * Place Cell,179,25,#BA28D6,-8898.84375,-674.246887,-0.113080685,homing behavior|spatial navigation|place cell|ant|space perception|entorhinal cortex|grid cell|path integration|place field|medial entorhinal cortex|cognitive maps of knowledge diagnosis|cytochrome c oxidase|cognitive map|desert climate|hippocampal place cell
